Timestamp,Traffic Type,Action Taken,Anomaly Scores,status_code,response_time_ms,event_type
2022-04-09 06:47:06,FTP,Allowed,54.34,500,800,Non-Cyber
2020-01-05 07:32:01,FTP,Allowed,77.25,500,800,Cyber
2020-04-21 19:50:37,DNS,Blocked,13.66,403,300,Non-Cyber
2020-06-12 05:30:13,HTTP,Blocked,52.45,403,300,Non-Cyber
2023-04-29 15:13:19,FTP,Allowed,94.96,500,800,Non-Cyber
2020-11-26 19:10:34,FTP,Blocked,5.33,403,300,Cyber
2023-07-04 10:19:01,FTP,Blocked,39.29,403,300,Cyber
2022-04-21 11:36:25,FTP,Blocked,45.86,403,300,Non-Cyber
2021-06-07 13:39:02,DNS,Blocked,68.2,403,300,Cyber
2022-11-10 16:09:58,HTTP,Allowed,50.79,500,800,Non-Cyber
2021-03-30 05:50:22,HTTP,Allowed,91.86,500,800,Cyber
2023-03-20 05:43:05,DNS,Allowed,29.17,500,800,Cyber
2022-01-06 02:36:29,FTP,Allowed,28.01,500,800,Non-Cyber
2022-02-07 11:37:16,DNS,Blocked,72.06,403,300,Non-Cyber
2022-03-10 06:32:34,DNS,Blocked,36.64,403,300,Non-Cyber
2022-12-08 16:25:45,HTTP,Blocked,59.5,403,300,Cyber
2023-03-06 04:02:32,FTP,Allowed,7.72,500,800,Non-Cyber
2020-11-11 10:16:13,DNS,Allowed,24.7,500,800,Non-Cyber
2020-01-08 22:42:35,DNS,Allowed,75.07,500,800,Cyber
2021-03-12 01:09:34,FTP,Allowed,74.35,500,800,Cyber
2022-03-26 17:24:37,HTTP,Blocked,60.66,403,300,Non-Cyber
2020-12-19 02:40:20,HTTP,Blocked,6.95,403,300,Cyber
2020-10-11 13:20:54,FTP,Allowed,56.14,500,800,Cyber
2021-05-28 18:02:19,DNS,Allowed,17.93,500,800,Non-Cyber
2022-08-18 16:09:50,FTP,Allowed,47.46,500,800,Cyber
2023-07-30 10:45:10,DNS,Blocked,31.12,403,300,Cyber
2020-05-09 21:17:00,HTTP,Blocked,37.68,403,300,Non-Cyber
2023-07-02 04:00:10,DNS,Blocked,70.39,403,300,Cyber
2023-02-07 06:37:11,DNS,Allowed,24.4,500,800,Non-Cyber
2022-12-22 04:03:11,HTTP,Blocked,55.18,403,300,Cyber
2020-02-16 18:10:16,DNS,Blocked,73.27,403,300,Cyber
2023-03-27 22:25:28,HTTP,Blocked,31.28,403,300,Cyber
2022-05-15 15:15:18,DNS,Blocked,78.68,403,300,Non-Cyber
2020-04-01 18:13:29,HTTP,Allowed,87.85,500,800,Non-Cyber
2021-09-28 01:46:10,DNS,Blocked,80.06,403,300,Cyber
2022-06-05 11:14:23,HTTP,Blocked,47.99,403,300,Non-Cyber
2021-12-17 15:11:10,FTP,Allowed,25.8,500,800,Non-Cyber
2020-11-03 17:47:58,HTTP,Blocked,49.17,403,300,Non-Cyber
2021-04-01 21:59:28,FTP,Allowed,32.53,500,800,Non-Cyber
2023-06-01 06:51:19,DNS,Blocked,19.09,403,300,Non-Cyber
2022-03-03 19:12:50,HTTP,Allowed,7.82,500,800,Non-Cyber
2020-07-08 01:33:15,HTTP,Allowed,96.25,500,800,Non-Cyber
2021-08-16 01:51:23,FTP,Blocked,84.36,403,300,Cyber
2023-06-05 13:29:32,HTTP,Allowed,72.55,500,800,Non-Cyber
2021-01-12 09:25:55,DNS,Allowed,91.9,500,800,Non-Cyber
2023-02-27 08:58:58,DNS,Allowed,21.01,500,800,Non-Cyber
2020-10-06 10:04:10,FTP,Blocked,44.75,403,300,Cyber
2022-01-31 16:25:18,FTP,Allowed,30.24,500,800,Non-Cyber
2021-09-25 06:13:42,FTP,Allowed,11.73,500,800,Cyber
2021-06-26 04:21:34,FTP,Allowed,99.09,500,800,Non-Cyber
2020-01-06 21:02:37,DNS,Allowed,17.96,500,800,Non-Cyber
2022-11-17 17:15:17,DNS,Allowed,45.12,500,800,Non-Cyber
2021-09-21 06:29:12,DNS,Blocked,25.0,403,300,Non-Cyber
2020-08-14 16:33:57,FTP,Allowed,54.1,500,800,Non-Cyber
2023-06-03 21:41:18,FTP,Blocked,51.94,403,300,Non-Cyber
2022-05-04 17:31:46,HTTP,Blocked,62.4,403,300,Cyber
2020-12-25 03:13:54,DNS,Allowed,33.51,500,800,Cyber
2020-06-09 17:17:46,DNS,Allowed,49.94,500,800,Non-Cyber
2020-02-03 14:48:50,DNS,Allowed,94.64,500,800,Non-Cyber
2020-02-17 12:18:54,FTP,Allowed,52.51,500,800,Non-Cyber
2020-10-08 14:39:57,FTP,Blocked,67.57,403,300,Cyber
2023-06-11 03:50:33,FTP,Allowed,46.6,500,800,Cyber
2021-05-26 11:20:38,DNS,Allowed,35.96,500,800,Cyber
2022-06-07 09:35:52,FTP,Allowed,35.02,500,800,Cyber
2022-07-03 05:33:33,FTP,Blocked,34.7,403,300,Non-Cyber
2023-06-13 05:56:30,DNS,Allowed,55.91,500,800,Non-Cyber
2023-04-02 07:30:10,HTTP,Allowed,39.63,500,800,Non-Cyber
2023-10-08 22:50:45,DNS,Allowed,65.85,500,800,Cyber
2020-04-05 06:13:20,FTP,Blocked,94.66,403,300,Non-Cyber
2020-10-11 22:58:27,FTP,Allowed,80.64,500,800,Non-Cyber
2023-06-11 13:26:15,HTTP,Allowed,83.07,500,800,Cyber
2023-04-21 13:37:24,HTTP,Allowed,9.06,500,800,Cyber
2022-05-23 16:34:54,FTP,Blocked,86.76,403,300,Non-Cyber
2022-04-16 18:28:21,HTTP,Allowed,91.4,500,800,Non-Cyber
2022-02-19 16:41:09,HTTP,Allowed,5.76,500,800,Cyber
2020-05-27 19:12:01,FTP,Allowed,28.32,500,800,Non-Cyber
2020-12-28 06:26:10,HTTP,Allowed,13.25,500,800,Non-Cyber
2021-04-04 02:50:14,HTTP,Allowed,53.0,500,800,Cyber
2020-06-11 19:24:17,FTP,Allowed,93.1,500,800,Non-Cyber
2022-10-20 18:08:53,DNS,Allowed,99.51,500,800,Cyber
2023-10-04 02:08:48,DNS,Blocked,52.01,403,300,Cyber
2022-11-10 08:06:02,DNS,Blocked,44.8,403,300,Cyber
2023-05-13 05:16:30,FTP,Allowed,88.09,500,800,Cyber
2020-06-04 18:52:58,FTP,Allowed,21.5,500,800,Cyber
2023-05-28 03:18:21,DNS,Blocked,78.6,403,300,Non-Cyber
2020-06-25 10:47:08,DNS,Allowed,63.75,500,800,Cyber
2023-02-08 04:09:08,FTP,Allowed,46.4,500,800,Non-Cyber
2023-04-28 06:21:24,HTTP,Allowed,5.03,500,800,Non-Cyber
2021-04-26 13:21:14,FTP,Allowed,25.17,500,800,Non-Cyber
2023-05-24 19:56:40,DNS,Allowed,72.86,500,800,Non-Cyber
2020-04-24 02:53:52,DNS,Allowed,50.02,500,800,Non-Cyber
2021-01-16 19:30:02,HTTP,Allowed,50.81,500,800,Cyber
2020-06-25 16:18:53,DNS,Allowed,6.53,500,800,Non-Cyber
2020-09-20 03:12:00,HTTP,Allowed,27.46,500,800,Cyber
2020-02-18 23:52:52,FTP,Allowed,84.38,500,800,Cyber
2021-12-13 09:55:54,HTTP,Allowed,67.7,500,800,Non-Cyber
2023-02-14 03:41:54,FTP,Blocked,93.52,403,300,Non-Cyber
2023-02-01 11:38:00,FTP,Allowed,94.89,500,800,Cyber
2020-09-21 20:37:48,HTTP,Allowed,2.6,500,800,Non-Cyber
2022-10-01 18:47:20,DNS,Allowed,69.33,500,800,Cyber
2021-06-09 02:30:36,HTTP,Allowed,29.71,500,800,Non-Cyber
2021-02-21 11:49:04,DNS,Blocked,83.21,403,300,Non-Cyber
2021-12-12 20:09:46,HTTP,Blocked,13.67,403,300,Non-Cyber
2020-07-26 07:53:26,DNS,Allowed,89.72,500,800,Cyber
2023-06-02 09:38:08,FTP,Allowed,88.89,500,800,Non-Cyber
2022-08-11 11:30:18,DNS,Allowed,24.24,500,800,Cyber
2021-09-02 08:18:28,FTP,Allowed,62.67,500,800,Non-Cyber
2021-12-21 03:49:14,DNS,Allowed,88.42,500,800,Non-Cyber
2021-10-13 13:58:32,FTP,Blocked,69.22,403,300,Non-Cyber
2022-02-15 18:14:42,FTP,Blocked,9.5,403,300,Cyber
2021-05-24 05:23:19,HTTP,Blocked,11.94,403,300,Non-Cyber
2021-05-28 17:17:47,HTTP,Blocked,25.0,403,300,Non-Cyber
2021-05-17 15:56:03,HTTP,Blocked,87.84,403,300,Non-Cyber
2020-05-08 19:21:48,FTP,Allowed,2.85,500,800,Non-Cyber
2021-02-01 04:37:37,DNS,Allowed,49.57,500,800,Cyber
2022-04-25 02:28:13,FTP,Allowed,63.74,500,800,Cyber
2022-07-21 17:59:13,FTP,Allowed,63.35,500,800,Cyber
2020-11-27 02:22:19,HTTP,Allowed,22.42,500,800,Non-Cyber
2021-11-24 01:31:08,DNS,Blocked,83.0,403,300,Non-Cyber
2020-03-13 04:47:34,HTTP,Allowed,49.32,500,800,Cyber
2021-08-05 05:52:54,FTP,Blocked,80.27,403,300,Cyber
2022-09-30 13:54:35,FTP,Allowed,57.04,500,800,Non-Cyber
2023-07-10 02:23:52,FTP,Blocked,92.79,403,300,Non-Cyber
2022-01-28 05:20:43,DNS,Allowed,93.44,500,800,Non-Cyber
2021-02-12 19:46:47,FTP,Allowed,73.82,500,800,Non-Cyber
2020-12-24 20:35:12,HTTP,Allowed,17.58,500,800,Cyber
2022-06-26 22:33:50,HTTP,Allowed,54.9,500,800,Cyber
2021-11-18 11:50:39,FTP,Allowed,26.64,500,800,Cyber
2022-09-11 15:34:19,HTTP,Blocked,32.24,403,300,Non-Cyber
2023-05-31 03:39:29,FTP,Allowed,70.85,500,800,Cyber
2021-12-22 04:33:26,DNS,Blocked,46.19,403,300,Non-Cyber
2020-02-22 17:58:58,DNS,Allowed,17.79,500,800,Non-Cyber
2021-08-17 06:21:27,FTP,Blocked,94.8,403,300,Cyber
2023-01-13 03:38:48,DNS,Allowed,44.38,500,800,Cyber
2021-03-31 10:45:23,FTP,Allowed,32.97,500,800,Non-Cyber
2021-07-18 18:23:41,HTTP,Allowed,2.85,500,800,Non-Cyber
2022-03-05 21:45:40,DNS,Allowed,71.73,500,800,Cyber
2021-01-22 01:55:37,HTTP,Blocked,16.1,403,300,Cyber
2022-10-24 16:35:43,DNS,Allowed,62.23,500,800,Non-Cyber
2021-11-22 04:52:54,HTTP,Blocked,8.25,403,300,Non-Cyber
2020-08-10 14:54:33,HTTP,Allowed,5.82,500,800,Cyber
2022-10-03 09:56:07,DNS,Blocked,26.6,403,300,Cyber
2020-07-16 16:26:37,FTP,Blocked,58.85,403,300,Cyber
2020-10-16 18:45:46,FTP,Blocked,30.84,403,300,Non-Cyber
2023-03-12 13:52:23,DNS,Blocked,55.31,403,300,Cyber
2023-05-27 05:15:26,FTP,Blocked,94.34,403,300,Non-Cyber
2023-08-07 14:37:00,DNS,Blocked,24.8,403,300,Cyber
2022-02-09 12:07:40,FTP,Allowed,80.99,500,800,Non-Cyber
2020-03-05 09:25:24,DNS,Blocked,40.29,403,300,Cyber
2022-11-12 00:31:56,HTTP,Blocked,40.56,403,300,Non-Cyber
2022-08-14 22:23:29,FTP,Allowed,50.61,500,800,Non-Cyber
2023-05-04 13:15:09,FTP,Allowed,39.65,500,800,Cyber
2023-07-04 10:32:06,HTTP,Blocked,57.51,403,300,Cyber
2021-11-02 02:01:00,FTP,Allowed,6.85,500,800,Non-Cyber
2021-11-23 09:01:31,DNS,Blocked,36.43,403,300,Non-Cyber
2020-05-26 15:16:20,HTTP,Allowed,98.57,500,800,Cyber
2020-04-21 02:53:52,HTTP,Allowed,86.05,500,800,Non-Cyber
2023-08-09 22:15:18,HTTP,Blocked,9.02,403,300,Non-Cyber
2021-09-28 06:00:23,HTTP,Allowed,68.47,500,800,Cyber
2021-02-14 09:30:21,HTTP,Allowed,26.99,500,800,Non-Cyber
2021-10-08 03:40:03,DNS,Allowed,12.78,500,800,Non-Cyber
2022-03-03 04:20:06,FTP,Blocked,36.05,403,300,Cyber
2022-06-29 23:57:39,FTP,Allowed,43.4,500,800,Cyber
2022-09-23 06:48:57,HTTP,Blocked,45.34,403,300,Non-Cyber
2023-01-26 01:04:41,FTP,Allowed,71.18,500,800,Non-Cyber
2021-06-06 12:40:51,HTTP,Blocked,35.77,403,300,Cyber
2023-07-12 21:26:08,DNS,Blocked,74.82,403,300,Cyber
2023-02-08 07:18:38,HTTP,Allowed,74.45,500,800,Non-Cyber
2023-03-26 20:30:32,FTP,Allowed,57.27,500,800,Non-Cyber
2023-03-21 01:11:35,FTP,Blocked,13.62,403,300,Cyber
2020-09-27 15:27:52,FTP,Blocked,81.79,403,300,Cyber
2020-10-22 13:40:54,DNS,Allowed,49.66,500,800,Cyber
2022-06-27 08:53:01,HTTP,Blocked,57.65,403,300,Cyber
2023-02-25 05:20:41,HTTP,Blocked,79.76,403,300,Cyber
2022-11-09 15:59:34,DNS,Blocked,26.72,403,300,Cyber
2020-08-04 15:41:12,HTTP,Allowed,2.26,500,800,Non-Cyber
2020-07-18 18:55:41,FTP,Allowed,12.99,500,800,Non-Cyber
2021-12-30 01:14:54,DNS,Allowed,42.49,500,800,Non-Cyber
2021-05-29 15:31:21,FTP,Allowed,75.51,500,800,Non-Cyber
2020-11-13 15:49:48,DNS,Blocked,65.83,403,300,Non-Cyber
2020-06-12 14:09:35,HTTP,Allowed,96.17,500,800,Cyber
2021-12-25 10:29:17,HTTP,Blocked,88.92,403,300,Non-Cyber
2023-03-04 16:38:00,DNS,Allowed,56.28,500,800,Cyber
2022-05-27 00:18:21,FTP,Allowed,28.35,500,800,Non-Cyber
2023-04-26 15:32:48,FTP,Allowed,41.75,500,800,Non-Cyber
2021-07-08 20:20:17,DNS,Allowed,46.77,500,800,Non-Cyber
2021-10-23 19:33:43,FTP,Blocked,63.57,403,300,Non-Cyber
2021-08-25 06:36:59,HTTP,Allowed,6.99,500,800,Cyber
2023-03-05 19:42:20,DNS,Allowed,32.15,500,800,Non-Cyber
2023-02-18 16:14:02,HTTP,Allowed,87.25,500,800,Non-Cyber
2021-11-01 00:46:24,FTP,Blocked,38.27,403,300,Cyber
2021-08-08 16:01:22,DNS,Allowed,22.94,500,800,Cyber
2021-06-01 05:24:50,FTP,Allowed,61.78,500,800,Cyber
2021-04-07 12:36:26,FTP,Allowed,91.23,500,800,Non-Cyber
2021-08-15 11:03:53,FTP,Allowed,70.37,500,800,Cyber
2020-08-23 09:49:05,HTTP,Blocked,72.61,403,300,Cyber
2023-04-26 00:38:23,DNS,Blocked,57.44,403,300,Cyber
2022-04-18 08:54:42,FTP,Blocked,92.82,403,300,Non-Cyber
2021-01-22 07:33:20,HTTP,Blocked,59.85,403,300,Non-Cyber
2020-06-28 05:24:48,FTP,Allowed,24.72,500,800,Cyber
2020-01-31 06:46:02,FTP,Allowed,82.32,500,800,Cyber
2023-09-12 05:00:42,HTTP,Allowed,40.31,500,800,Cyber
2022-05-17 15:05:10,DNS,Blocked,70.77,403,300,Non-Cyber
2020-08-27 03:53:06,FTP,Allowed,12.21,500,800,Non-Cyber
2020-03-03 21:56:59,HTTP,Allowed,28.65,500,800,Non-Cyber
2021-12-17 00:43:38,HTTP,Blocked,14.07,403,300,Non-Cyber
2020-03-20 11:36:22,HTTP,Allowed,35.4,500,800,Non-Cyber
2020-03-14 02:18:15,HTTP,Allowed,35.15,500,800,Non-Cyber
2023-07-26 07:35:00,FTP,Blocked,92.9,403,300,Non-Cyber
2023-04-29 10:12:28,HTTP,Blocked,24.84,403,300,Non-Cyber
2021-03-01 09:06:12,FTP,Allowed,0.03,200,150,Cyber
2020-12-29 05:10:05,FTP,Blocked,42.88,403,300,Non-Cyber
2021-03-20 04:07:58,FTP,Allowed,37.13,500,800,Non-Cyber
2020-09-04 01:17:22,FTP,Allowed,16.71,500,800,Non-Cyber
2022-01-28 06:58:57,HTTP,Allowed,94.85,500,800,Non-Cyber
2020-11-03 00:44:51,DNS,Blocked,55.28,403,300,Non-Cyber
2020-09-20 06:18:24,HTTP,Blocked,83.75,403,300,Non-Cyber
2022-03-25 15:32:19,DNS,Allowed,74.75,500,800,Cyber
2020-04-06 19:33:26,DNS,Allowed,80.33,500,800,Cyber
2021-09-09 16:11:24,DNS,Allowed,35.35,500,800,Cyber
2021-10-16 16:26:30,HTTP,Allowed,85.11,500,800,Non-Cyber
2022-02-25 13:00:46,DNS,Allowed,8.45,500,800,Non-Cyber
2022-07-05 06:51:59,DNS,Allowed,92.1,500,800,Non-Cyber
2021-07-31 04:25:37,FTP,Blocked,14.31,403,300,Cyber
2021-06-03 16:07:07,FTP,Blocked,95.65,403,300,Non-Cyber
2021-01-28 21:24:43,DNS,Allowed,50.92,500,800,Non-Cyber
2021-12-31 19:36:54,DNS,Allowed,9.92,500,800,Cyber
2022-12-13 07:35:43,FTP,Blocked,96.95,403,300,Cyber
2021-10-07 07:32:07,FTP,Allowed,62.61,500,800,Cyber
2020-08-19 06:34:36,HTTP,Blocked,17.86,403,300,Non-Cyber
2020-12-10 15:08:36,HTTP,Allowed,29.64,500,800,Non-Cyber
2020-03-16 00:51:18,FTP,Allowed,59.35,500,800,Non-Cyber
2023-05-24 17:05:28,DNS,Blocked,4.03,403,300,Non-Cyber
2023-07-14 04:55:36,DNS,Allowed,48.18,500,800,Non-Cyber
2020-05-04 03:23:35,HTTP,Allowed,97.25,500,800,Cyber
2022-07-27 17:51:16,DNS,Allowed,78.99,500,800,Non-Cyber
2023-05-29 12:16:09,FTP,Allowed,29.25,500,800,Non-Cyber
2021-04-21 04:24:23,DNS,Allowed,35.21,500,800,Non-Cyber
2021-11-04 16:43:52,DNS,Allowed,56.01,500,800,Cyber
2022-02-18 15:20:56,FTP,Allowed,47.66,500,800,Cyber
2021-05-02 05:13:54,FTP,Allowed,55.68,500,800,Cyber
2022-04-06 00:18:28,FTP,Allowed,83.61,500,800,Cyber
2022-02-28 12:04:07,FTP,Blocked,86.17,403,300,Non-Cyber
2023-06-19 23:15:07,FTP,Blocked,46.18,403,300,Non-Cyber
2020-03-31 09:52:43,HTTP,Allowed,91.59,500,800,Non-Cyber
2021-07-13 18:12:16,FTP,Blocked,99.21,403,300,Non-Cyber
2022-09-06 13:24:40,FTP,Allowed,58.78,500,800,Non-Cyber
2022-02-14 13:54:29,HTTP,Allowed,40.39,500,800,Non-Cyber
2020-11-27 04:09:41,FTP,Blocked,93.12,403,300,Cyber
2021-11-01 00:54:45,DNS,Blocked,76.47,403,300,Non-Cyber
2023-01-13 00:03:08,FTP,Allowed,24.73,500,800,Cyber
2022-11-20 22:37:23,FTP,Allowed,83.28,500,800,Cyber
2023-03-30 11:56:17,FTP,Allowed,26.73,500,800,Cyber
2020-12-01 17:53:46,HTTP,Blocked,44.45,403,300,Cyber
2023-02-10 16:37:16,FTP,Blocked,70.21,403,300,Non-Cyber
2020-05-22 06:07:33,DNS,Blocked,22.64,403,300,Non-Cyber
2021-04-26 08:28:52,DNS,Blocked,61.71,403,300,Non-Cyber
2021-04-02 03:05:37,DNS,Allowed,86.29,500,800,Cyber
2022-02-28 10:50:42,HTTP,Allowed,21.93,500,800,Non-Cyber
2022-12-13 20:50:35,DNS,Allowed,33.46,500,800,Cyber
2023-09-28 21:04:28,DNS,Allowed,28.52,500,800,Non-Cyber
2020-03-19 02:54:11,DNS,Allowed,19.92,500,800,Cyber
2020-11-06 23:46:15,DNS,Blocked,94.34,403,300,Cyber
2022-02-21 19:10:08,HTTP,Blocked,54.04,403,300,Non-Cyber
2020-08-27 21:50:36,DNS,Allowed,48.13,500,800,Cyber
2022-12-09 07:02:12,FTP,Allowed,71.16,500,800,Non-Cyber
2020-04-13 04:13:04,HTTP,Allowed,65.91,500,800,Non-Cyber
2022-11-15 07:58:48,FTP,Blocked,96.23,403,300,Non-Cyber
2022-08-04 14:22:42,FTP,Allowed,20.98,500,800,Cyber
2021-11-22 13:07:31,FTP,Blocked,85.17,403,300,Cyber
2020-07-06 10:33:26,HTTP,Allowed,64.6,500,800,Non-Cyber
2021-02-19 20:11:11,DNS,Allowed,40.04,500,800,Non-Cyber
2023-07-13 12:47:45,DNS,Allowed,70.55,500,800,Cyber
2021-09-01 02:38:10,FTP,Allowed,46.96,500,800,Cyber
2021-02-03 15:00:33,FTP,Allowed,73.43,500,800,Non-Cyber
2022-05-17 15:39:05,FTP,Allowed,57.11,500,800,Non-Cyber
2022-11-18 01:15:47,DNS,Blocked,48.02,403,300,Cyber
2022-09-01 01:17:31,FTP,Allowed,20.72,500,800,Cyber
2021-05-19 21:04:01,FTP,Blocked,11.22,403,300,Cyber
2021-09-02 19:56:29,DNS,Allowed,45.99,500,800,Non-Cyber
2022-09-13 09:49:06,HTTP,Blocked,16.52,403,300,Cyber
2022-11-19 02:21:16,FTP,Allowed,38.54,500,800,Cyber
2021-02-27 23:01:38,HTTP,Allowed,76.87,500,800,Non-Cyber
2020-01-28 07:52:58,DNS,Allowed,3.32,500,800,Non-Cyber
2022-03-20 11:25:03,DNS,Allowed,88.05,500,800,Non-Cyber
2021-01-01 20:05:29,DNS,Blocked,51.26,403,300,Cyber
2023-07-07 05:01:05,HTTP,Blocked,73.91,403,300,Cyber
2023-09-24 20:47:45,FTP,Blocked,59.02,403,300,Cyber
2022-12-11 15:02:40,HTTP,Allowed,45.43,500,800,Non-Cyber
2020-04-03 10:24:38,HTTP,Allowed,16.13,500,800,Cyber
2023-09-30 14:10:35,FTP,Allowed,86.41,500,800,Cyber
2023-06-28 03:32:05,DNS,Allowed,56.92,500,800,Non-Cyber
2022-04-19 22:29:01,FTP,Allowed,34.69,500,800,Non-Cyber
2023-02-19 23:54:40,DNS,Blocked,56.06,403,300,Cyber
2022-04-18 14:42:51,FTP,Allowed,1.24,500,800,Non-Cyber
2022-10-05 12:48:48,DNS,Allowed,65.53,500,800,Cyber
2020-06-21 20:24:05,DNS,Allowed,5.47,500,800,Non-Cyber
2022-01-17 08:59:30,HTTP,Allowed,86.32,500,800,Non-Cyber
2023-03-19 16:56:22,DNS,Blocked,19.69,403,300,Non-Cyber
2021-07-17 00:48:07,HTTP,Blocked,88.14,403,300,Non-Cyber
2021-07-17 16:29:41,FTP,Allowed,28.47,500,800,Non-Cyber
2021-06-11 13:15:18,HTTP,Blocked,16.81,403,300,Non-Cyber
2020-02-28 12:02:34,DNS,Allowed,98.08,500,800,Cyber
2021-08-03 17:45:19,FTP,Allowed,41.64,500,800,Non-Cyber
2021-10-14 21:50:45,DNS,Allowed,47.55,500,800,Cyber
2020-11-29 03:35:17,HTTP,Allowed,48.43,500,800,Non-Cyber
2022-11-15 11:20:24,FTP,Allowed,22.56,500,800,Cyber
2021-07-20 11:08:37,FTP,Allowed,61.75,500,800,Non-Cyber
2020-08-05 05:38:36,DNS,Blocked,47.44,403,300,Non-Cyber
2023-09-13 10:56:19,FTP,Blocked,71.63,403,300,Non-Cyber
2022-06-16 06:42:59,FTP,Allowed,29.51,500,800,Non-Cyber
2020-07-15 09:57:56,FTP,Allowed,38.42,500,800,Cyber
2022-08-30 09:23:13,DNS,Allowed,70.18,500,800,Non-Cyber
2022-11-30 16:54:13,FTP,Blocked,96.05,403,300,Cyber
2023-01-03 08:37:20,HTTP,Allowed,55.65,500,800,Cyber
2023-01-12 12:41:51,FTP,Allowed,11.5,500,800,Non-Cyber
2022-07-31 06:00:19,DNS,Allowed,76.96,500,800,Cyber
2022-12-13 02:06:36,FTP,Allowed,17.59,500,800,Non-Cyber
2023-02-17 00:25:58,FTP,Blocked,91.51,403,300,Non-Cyber
2020-09-26 19:10:57,FTP,Allowed,21.67,500,800,Cyber
2022-08-10 13:57:28,DNS,Allowed,12.73,500,800,Cyber
2022-05-24 14:06:54,HTTP,Blocked,68.13,403,300,Non-Cyber
2021-10-19 18:40:06,FTP,Blocked,87.26,403,300,Cyber
2022-11-07 18:28:37,FTP,Blocked,90.53,403,300,Non-Cyber
2021-01-26 15:52:31,HTTP,Allowed,48.07,500,800,Cyber
2023-08-17 14:44:28,HTTP,Blocked,91.23,403,300,Cyber
2022-08-05 19:23:33,FTP,Blocked,49.03,403,300,Cyber
2020-02-04 06:06:16,FTP,Blocked,97.11,403,300,Non-Cyber
2022-08-04 21:30:12,DNS,Allowed,55.55,500,800,Non-Cyber
2020-11-01 05:58:28,DNS,Blocked,23.42,403,300,Cyber
2020-10-10 06:05:43,HTTP,Allowed,84.56,500,800,Cyber
2023-09-23 10:03:36,HTTP,Allowed,22.85,500,800,Non-Cyber
2021-01-02 09:43:53,DNS,Blocked,18.41,403,300,Cyber
2020-01-10 10:52:11,DNS,Allowed,57.51,500,800,Non-Cyber
2020-08-19 11:36:19,DNS,Blocked,11.85,403,300,Non-Cyber
2020-04-18 08:18:15,HTTP,Allowed,11.89,500,800,Cyber
2022-08-07 21:30:45,FTP,Allowed,15.83,500,800,Non-Cyber
2022-04-28 00:07:00,FTP,Allowed,28.67,500,800,Cyber
2020-05-08 01:27:55,DNS,Allowed,53.58,500,800,Cyber
2022-03-11 18:10:34,HTTP,Blocked,97.51,403,300,Cyber
2021-08-26 21:07:06,FTP,Allowed,23.68,500,800,Non-Cyber
2020-11-11 16:04:30,HTTP,Allowed,13.88,500,800,Non-Cyber
2021-05-03 03:54:25,HTTP,Blocked,59.22,403,300,Non-Cyber
2023-01-31 03:59:32,DNS,Blocked,51.94,403,300,Non-Cyber
2023-02-11 02:14:56,FTP,Allowed,1.29,500,800,Cyber
2020-01-05 20:41:36,FTP,Allowed,86.46,500,800,Non-Cyber
2022-05-09 06:33:50,HTTP,Allowed,3.27,500,800,Non-Cyber
2022-06-17 11:16:01,DNS,Allowed,90.22,500,800,Cyber
2020-11-23 11:29:40,DNS,Allowed,15.85,500,800,Non-Cyber
2022-07-04 09:18:24,HTTP,Allowed,21.66,500,800,Non-Cyber
2022-01-29 19:21:21,HTTP,Blocked,1.4,403,300,Non-Cyber
2023-08-22 14:14:32,DNS,Allowed,47.6,500,800,Cyber
2021-12-23 00:14:34,FTP,Allowed,39.77,500,800,Cyber
2022-04-21 03:33:45,HTTP,Blocked,84.81,403,300,Cyber
2021-12-27 11:35:15,FTP,Blocked,64.98,403,300,Non-Cyber
2021-03-13 06:41:11,DNS,Blocked,79.13,403,300,Cyber
2023-02-04 16:09:53,HTTP,Allowed,54.31,500,800,Cyber
2020-11-05 07:54:02,DNS,Allowed,38.22,500,800,Non-Cyber
2023-06-01 03:19:31,HTTP,Blocked,4.89,403,300,Cyber
2020-07-08 10:43:49,HTTP,Allowed,58.68,500,800,Cyber
2021-03-18 03:14:46,DNS,Allowed,73.12,500,800,Non-Cyber
2022-12-12 21:59:48,FTP,Blocked,32.89,403,300,Cyber
2022-04-24 16:56:19,DNS,Allowed,52.89,500,800,Cyber
2022-01-30 11:13:12,DNS,Allowed,62.04,500,800,Cyber
2021-03-30 13:11:03,DNS,Blocked,10.76,403,300,Non-Cyber
2023-06-10 00:13:38,FTP,Allowed,19.89,500,800,Cyber
2020-12-27 08:06:02,HTTP,Allowed,6.22,500,800,Non-Cyber
2020-01-24 07:22:48,DNS,Allowed,3.42,500,800,Cyber
2021-05-23 07:05:18,DNS,Allowed,9.27,500,800,Non-Cyber
2020-10-12 08:09:10,DNS,Allowed,90.74,500,800,Non-Cyber
2023-08-16 20:19:21,HTTP,Allowed,85.02,500,800,Non-Cyber
2022-10-08 23:50:16,HTTP,Allowed,31.97,500,800,Non-Cyber
2020-05-15 00:17:20,HTTP,Blocked,4.24,403,300,Cyber
2020-09-13 23:31:35,FTP,Allowed,64.71,500,800,Non-Cyber
2020-11-05 01:35:03,HTTP,Blocked,52.16,403,300,Non-Cyber
2023-06-17 21:12:29,HTTP,Blocked,60.16,403,300,Non-Cyber
2021-05-10 07:02:09,DNS,Allowed,3.71,500,800,Non-Cyber
